日期,河名,站名,水位,流量,含沙量
2012/1/3,黄河                          ,刘家峡蓄水量,1725.59,(28.8)亿,-
2012/1/3,黄河                          ,刘家峡出库,-,474,-
2012/1/3,黄河                          ,兰州                          ,1510.81,419,-
2012/1/3,黄河                          ,下河沿                        ,1229.41,621,-
2012/1/3,黄河                          ,石嘴山                        ,1085.56,715,-
2012/1/3,黄河                          ,巴彦高勒                      ,1052.88,484,-
2012/1/3,黄河                          ,三湖河口                      ,1018.26,345,-
2012/1/3,黄河                          ,包头                          ,-,-,-
2012/1/3,黄河                          ,头道拐                        ,986.86,282,-
2012/1/3,黄河                          ,万家寨蓄水量,966.96,(1.91)亿,-
2012/1/3,黄河                          ,万家寨上出库,-,14,-
2012/1/3,黄河                          ,万家寨下                      ,897.06,14,-
2012/1/3,黄河                          ,府谷                          ,807.54,214,-
2012/1/3,黄河                          ,吴堡                          ,635.66,259,*22.6
2012/1/3,黄河                          ,龙门                          ,381.46,350,*42.6
2012/1/3,汾河                          ,河津                          ,370.95,20.5,*0.661
2012/1/3,北洛河                        ,状头                          ,361.65,12.3,-
2012/1/3,泾河                          ,张家山                        ,420.63,11.6,-
2012/1/3,渭河                          ,咸阳                          ,381.22,69.2,-
2012/1/3,渭河                          ,华县(二)                      ,334.53,136,*11.5
2012/1/3,黄河                          ,潼关                          ,325.33,617,*22.4
2012/1/3,黄河                          ,史家滩蓄水量,317.89,(4.81)亿,-
2012/1/3,黄河                          ,三门峡                        ,273.87,706,*29.1
2012/1/3,黄河                          ,小浪底上蓄水量,264.67,(75.4)亿,-
2012/1/3,黄河                          ,小浪底                        ,133.58,827,*77.6
2012/1/3,伊河                          ,东湾                          ,-,-,-
2012/1/3,伊河                          ,陆浑坝上蓄水量,318.52,(6.27)亿,-
2012/1/3,伊河                          ,陆浑坝上出库,-,-,-
2012/1/3,伊河                          ,龙门镇                        ,147.96,50,-
2012/1/3,洛河                          ,卢氏                          ,-,-,-
2012/1/3,洛河                          ,故县水库蓄水量,532.97,(6.38)亿,-
2012/1/3,洛河                          ,故县水库出库,-,-,-
2012/1/3,洛河                          ,长水（二）                    ,378.58,34.8,-
2012/1/3,洛河                          ,白马寺                        ,113.38,47.7,-
2012/1/3,伊洛河                        ,黑石关                        ,103.94,77,-
2012/1/3,丹河                          ,山路坪                        ,-,-,-
2012/1/3,沁河                          ,五龙口                        ,-,-,-
2012/1/3,沁河                          ,武陟                          ,100.2,31.5,-
2012/1/3,黄河                          ,花园口                        ,89.25,1000,-
2012/1/3,黄河                          ,夹河滩                        ,72.69,1110,-
2012/1/3,黄河                          ,高村                          ,58.88,1250,-
2012/1/3,黄河                          ,孙口                          ,43.99,1220,-
2012/1/3,大汶河                        ,戴村坝,-,-,-
2012/1/3,东平湖                        ,东平湖老湖蓄水量,42.86,(5.17)亿,-
2012/1/3,大汶河                        ,出湖闸,-,-,-
2012/1/3,黄河                          ,艾山                          ,37.41,1090,-
2012/1/3,黄河                          ,泺口                          ,26.3,1250,-
2012/1/3,黄河                          ,利津                          ,10.14,1440,-
2012/1/4,黄河                          ,唐乃亥                        ,2670.85,264,-
2012/1/4,黄河                          ,龙羊峡入库,-,186,-
2012/1/4,黄河                          ,龙羊峡蓄水量,2585.51,(194)亿,-
2012/1/4,黄河                          ,龙羊峡出库,-,540,-
2012/1/4,黄河                          ,刘家峡入库,-,619,-
2012/1/4,黄河                          ,刘家峡蓄水量,1725.69,(28.9)亿,-
2012/1/4,黄河                          ,刘家峡出库,-,480,-
2012/1/4,黄河                          ,兰州                          ,1510.75,394,-
2012/1/4,黄河                          ,下河沿                        ,1229.36,595,-
2012/1/4,黄河                          ,石嘴山                        ,1085.66,790,-
2012/1/4,黄河                          ,巴彦高勒                      ,1052.84,480,-
2012/1/4,黄河                          ,三湖河口                      ,1018.3,355,-
2012/1/4,黄河                          ,包头                          ,-,-,-
2012/1/4,黄河                          ,头道拐                        ,986.87,284,-
2012/1/4,黄河                          ,万家寨蓄水量,966.67,(1.86)亿,-
2012/1/4,黄河                          ,万家寨上出库,-,314,-
2012/1/4,黄河                          ,万家寨下                      ,898.38,314,-
2012/1/4,黄河                          ,府谷                          ,807.06,131,-
2012/1/4,黄河                          ,吴堡                          ,635.45,188,*22.6
2012/1/4,黄河                          ,龙门                          ,381.33,254,*42.6
2012/1/4,汾河                          ,河津                          ,371.01,21.9,*0.661
2012/1/4,北洛河                        ,状头                          ,361.67,13.5,-
2012/1/4,泾河                          ,张家山                        ,420.57,6,-
2012/1/4,渭河                          ,咸阳                          ,381.19,66.8,-
2012/1/4,渭河                          ,华县(二)                      ,334.53,136,*11.5
2012/1/4,黄河                          ,潼关                          ,325.09,472,*22.4
2012/1/4,黄河                          ,史家滩蓄水量,317.84,(4.77)亿,-
2012/1/4,黄河                          ,三门峡                        ,273.91,729,*29.1
2012/1/4,黄河                          ,小浪底上蓄水量,264.63,(75.3)亿,-
2012/1/4,黄河                          ,小浪底                        ,133.99,1000,*77.6
2012/1/4,伊河                          ,东湾                          ,-,-,-
2012/1/4,伊河                          ,陆浑坝上蓄水量,318.48,(6.25)亿,-
2012/1/4,伊河                          ,陆浑坝上出库,-,-,-
2012/1/4,伊河                          ,龙门镇                        ,147.95,48,-
2012/1/4,洛河                          ,卢氏                          ,-,-,-
2012/1/4,洛河                          ,故县水库蓄水量,532.82,(6.35)亿,-
2012/1/4,洛河                          ,故县水库出库,-,-,-
2012/1/4,洛河                          ,长水（二）                    ,378.91,69.8,-
2012/1/4,洛河                          ,白马寺                        ,113.35,45.2,-
2012/1/4,伊洛河                        ,黑石关                        ,103.91,74.1,-
2012/1/4,丹河                          ,山路坪                        ,-,-,-
2012/1/4,沁河                          ,五龙口                        ,-,-,-
2012/1/4,沁河                          ,武陟                          ,100.16,30,-
2012/1/4,黄河                          ,花园口                        ,89.18,950,-
2012/1/4,黄河                          ,夹河滩                        ,72.61,955,-
2012/1/4,黄河                          ,高村                          ,58.77,1120,-
2012/1/4,黄河                          ,孙口                          ,43.93,1160,-
2012/1/4,大汶河                        ,戴村坝,-,-,-
2012/1/4,东平湖                        ,东平湖老湖蓄水量,42.86,(5.17)亿,-
2012/1/4,大汶河                        ,出湖闸,-,-,-
2012/1/4,黄河                          ,艾山                          ,37.12,875,-
2012/1/4,黄河                          ,泺口                          ,26.26,1170,-
2012/1/4,黄河                          ,利津                          ,10.17,882,-
2012/1/5,黄河                          ,唐乃亥                        ,2670.77,239,-
2012/1/5,黄河                          ,龙羊峡入库,-,253,-
2012/1/5,黄河                          ,龙羊峡蓄水量,2585.46,(194)亿,-
2012/1/5,黄河                          ,龙羊峡出库,-,455,-
2012/1/5,黄河                          ,刘家峡入库,-,626,-
2012/1/5,黄河                          ,刘家峡蓄水量,1725.79,(29)亿,-
2012/1/5,黄河                          ,刘家峡出库,-,487,-
2012/1/5,黄河                          ,兰州                          ,1510.84,432,-
2012/1/5,黄河                          ,下河沿                        ,1229.35,590,-
2012/1/5,黄河                          ,石嘴山                        ,1085.64,730,-
2012/1/5,黄河                          ,巴彦高勒                      ,1052.76,475,-
2012/1/5,黄河                          ,三湖河口                      ,1018.28,350,-
2012/1/5,黄河                          ,包头                          ,-,-,-
2012/1/5,黄河                          ,头道拐                        ,986.93,296,-
2012/1/5,黄河                          ,万家寨蓄水量,965.87,(1.75)亿,-
2012/1/5,黄河                          ,万家寨上出库,-,564,-
2012/1/5,黄河                          ,万家寨下                      ,898.86,564,-
2012/1/5,黄河                          ,府谷                          ,807.75,261,-
2012/1/5,黄河                          ,吴堡                          ,635.57,228,*22.6
2012/1/5,黄河                          ,龙门                          ,381.19,219,*42.6
2012/1/5,汾河                          ,河津                          ,370.92,19.6,*0.661
2012/1/5,北洛河                        ,状头                          ,361.55,7.02,-
2012/1/5,泾河                          ,张家山                        ,420.63,11.6,-
2012/1/5,渭河                          ,咸阳                          ,381.29,77.4,-
2012/1/5,渭河                          ,华县(二)                      ,334.51,134,*11.5
2012/1/5,黄河                          ,潼关                          ,325.08,470,*22.4
2012/1/5,黄河                          ,史家滩蓄水量,317.76,(4.70)亿,-
2012/1/5,黄河                          ,三门峡                        ,273.59,566,*29.1
2012/1/5,黄河                          ,小浪底上蓄水量,264.51,(75.1)亿,-
2012/1/5,黄河                          ,小浪底                        ,133.92,739,*77.6
2012/1/5,伊河                          ,东湾                          ,-,-,-
2012/1/5,伊河                          ,陆浑坝上蓄水量,318.44,(6.24)亿,-
2012/1/5,伊河                          ,陆浑坝上出库,-,-,-
2012/1/5,伊河                          ,龙门镇                        ,147.95,48,-
2012/1/5,洛河                          ,卢氏                          ,-,-,-
2012/1/5,洛河                          ,故县水库蓄水量,532.8,(6.34)亿,-
2012/1/5,洛河                          ,故县水库出库,-,-,-
2012/1/5,洛河                          ,长水（二）                    ,378.64,40.4,-
2012/1/5,洛河                          ,白马寺                        ,113.76,80.5,-
2012/1/5,伊洛河                        ,黑石关                        ,103.79,63.3,-
2012/1/5,丹河                          ,山路坪                        ,-,-,-
2012/1/5,沁河                          ,五龙口                        ,141.51,25.8,-
2012/1/5,沁河                          ,武陟                          ,100.16,30,-
2012/1/5,黄河                          ,花园口                        ,89.23,1010,-
2012/1/5,黄河                          ,夹河滩                        ,72.58,905,-
2012/1/5,黄河                          ,高村                          ,58.7,920,-
2012/1/5,黄河                          ,孙口                          ,43.95,700,-
2012/1/5,大汶河                        ,戴村坝,-,-,-
2012/1/5,东平湖                        ,东平湖老湖蓄水量,42.83,(5.13)亿,-
2012/1/5,大汶河                        ,出湖闸,-,-,-
2012/1/5,黄河                          ,艾山                          ,37.19,680,-
2012/1/5,黄河                          ,泺口                          ,26.49,1290,-
2012/1/5,黄河                          ,利津                          ,9.86,613,-
2012/1/6,黄河                          ,唐乃亥                        ,2670.89,277,-
2012/1/6,黄河                          ,龙羊峡入库,-,184,-
2012/1/6,黄河                          ,龙羊峡蓄水量,2585.39,(194)亿,-
2012/1/6,黄河                          ,龙羊峡出库,-,466,-
2012/1/6,黄河                          ,刘家峡入库,-,652,-
2012/1/6,黄河                          ,刘家峡蓄水量,1725.92,(28.1)亿,-
2012/1/6,黄河                          ,刘家峡出库,-,474,-
2012/1/6,黄河                          ,兰州                          ,1510.86,440,-
2012/1/6,黄河                          ,下河沿                        ,1229.34,585,-
2012/1/6,黄河                          ,石嘴山                        ,1085.58,688,-
2012/1/6,黄河                          ,巴彦高勒                      ,1052.72,470,-
2012/1/6,黄河                          ,三湖河口                      ,1018.39,380,-
2012/1/6,黄河                          ,包头                          ,-,-,-
2012/1/6,黄河                          ,头道拐                        ,987,313,-
2012/1/6,黄河                          ,万家寨蓄水量,964.98,(1.62)亿,-
2012/1/6,黄河                          ,万家寨上出库,-,88,-
2012/1/6,黄河                          ,万家寨下                      ,897.81,88,-
2012/1/6,黄河                          ,府谷                          ,807.95,311,-
2012/1/6,黄河                          ,吴堡                          ,635.52,210,*22.6
2012/1/6,黄河                          ,龙门                          ,380.82,155,*42.6
2012/1/6,汾河                          ,河津                          ,370.87,18.5,*0.661
2012/1/6,北洛河                        ,状头                          ,361.62,10.7,-
2012/1/6,泾河                          ,张家山                        ,420.61,10.7,-
2012/1/6,渭河                          ,咸阳                          ,381.23,70,-
2012/1/6,渭河                          ,华县(二)                      ,334.42,125,*11.5
2012/1/6,黄河                          ,潼关                          ,325,425,*22.4
2012/1/6,黄河                          ,史家滩蓄水量,317.68,(4.64)亿,-
2012/1/6,黄河                          ,三门峡                        ,273.15,383,*29.1
2012/1/6,黄河                          ,小浪底上蓄水量,264.46,(75)亿,-
2012/1/6,黄河                          ,小浪底                        ,133.87,694,*77.6
2012/1/6,伊河                          ,东湾                          ,-,-,-
2012/1/6,伊河                          ,陆浑坝上蓄水量,318.4,(6.22)亿,-
2012/1/6,伊河                          ,陆浑坝上出库,-,-,-
2012/1/6,伊河                          ,龙门镇                        ,147.95,48,-
2012/1/6,洛河                          ,卢氏                          ,-,-,-
2012/1/6,洛河                          ,故县水库蓄水量,532.69,(6.32)亿,-
2012/1/6,洛河                          ,故县水库出库,-,-,-
2012/1/6,洛河                          ,长水（二）                    ,378.83,60,-
2012/1/6,洛河                          ,白马寺                        ,113.61,69.7,-
2012/1/6,伊洛河                        ,黑石关                        ,103.94,100,-
2012/1/6,丹河                          ,山路坪                        ,-,-,-
2012/1/6,沁河                          ,五龙口                        ,-,-,-
2012/1/6,沁河                          ,武陟                          ,100.16,30,-
2012/1/6,黄河                          ,花园口                        ,89.25,1020,-
2012/1/6,黄河                          ,夹河滩                        ,72.58,905,-
2012/1/6,黄河                          ,高村                          ,58.72,930,-
2012/1/6,黄河                          ,孙口                          ,44.15,830,-
2012/1/6,大汶河                        ,戴村坝,-,-,-
2012/1/6,东平湖                        ,东平湖老湖蓄水量,42.81,(5.09)亿,-
2012/1/6,大汶河                        ,出湖闸,-,-,-
2012/1/6,黄河                          ,艾山                          ,37.23,670,-
2012/1/6,黄河                          ,泺口                          ,26.17,750,-
2012/1/6,黄河                          ,利津                          ,9.87,591,-
2012/1/7,黄河                          ,唐乃亥                        ,2670.96,300,-
2012/1/7,黄河                          ,龙羊峡入库,-,243,-
2012/1/7,黄河                          ,龙羊峡蓄水量,2585.32,(194)亿,-
2012/1/7,黄河                          ,龙羊峡出库,-,518,-
2012/1/7,黄河                          ,刘家峡入库,-,572,-
2012/1/7,黄河                          ,刘家峡蓄水量,1725.98,(29.2)亿,-
2012/1/7,黄河                          ,刘家峡出库,-,495,-
2012/1/7,黄河                          ,兰州                          ,1510.65,357,-
2012/1/7,黄河                          ,下河沿                        ,1229.39,611,-
2012/1/7,黄河                          ,石嘴山                        ,1085.72,793,-
2012/1/7,黄河                          ,巴彦高勒                      ,1052.72,504,-
2012/1/7,黄河                          ,三湖河口                      ,1018.46,420,-
2012/1/7,黄河                          ,包头                          ,-,-,-
2012/1/7,黄河                          ,头道拐                        ,987.06,325,-
2012/1/7,黄河                          ,万家寨蓄水量,964.78,(1.60)亿,-
2012/1/7,黄河                          ,万家寨上出库,-,404,-
2012/1/7,黄河                          ,万家寨下                      ,898.57,404,-
2012/1/7,黄河                          ,府谷                          ,808.03,336,-
2012/1/7,黄河                          ,吴堡                          ,635.75,290,*22.6
2012/1/7,黄河                          ,龙门                          ,380.81,153,*42.6
2012/1/7,汾河                          ,河津                          ,370.96,20.7,*0.661
2012/1/7,北洛河                        ,状头                          ,361.59,9.04,-
2012/1/7,泾河                          ,张家山                        ,420.61,10.7,-
2012/1/7,渭河                          ,咸阳                          ,381.16,64.2,-
2012/1/7,渭河                          ,华县(二)                      ,334.56,144,*11.5
2012/1/7,黄河                          ,潼关                          ,324.89,365,*22.4
2012/1/7,黄河                          ,史家滩蓄水量,317.57,(4.55)亿,-
2012/1/7,黄河                          ,三门峡                        ,273.35,459,*29.1
2012/1/7,黄河                          ,小浪底上蓄水量,264.32,(74.6)亿,-
2012/1/7,黄河                          ,小浪底                        ,134.33,1150,*77.6
2012/1/7,伊河                          ,东湾                          ,-,-,-
2012/1/7,伊河                          ,陆浑坝上蓄水量,318.37,(6.21)亿,-
2012/1/7,伊河                          ,陆浑坝上出库,-,-,-
2012/1/7,伊河                          ,龙门镇                        ,147.95,48,-
2012/1/7,洛河                          ,卢氏                          ,-,-,-
2012/1/7,洛河                          ,故县水库蓄水量,532.47,(6.27)亿,-
2012/1/7,洛河                          ,故县水库出库,-,-,-
2012/1/7,洛河                          ,长水（二）                    ,378.94,73.5,-
2012/1/7,洛河                          ,白马寺                        ,113.6,68.6,-
2012/1/7,伊洛河                        ,黑石关                        ,103.98,108,-
2012/1/7,丹河                          ,山路坪                        ,-,-,-
2012/1/7,沁河                          ,五龙口                        ,-,-,-
2012/1/7,沁河                          ,武陟                          ,100.16,30,-
2012/1/7,黄河                          ,花园口                        ,89.28,1040,-
2012/1/7,黄河                          ,夹河滩                        ,72.64,1000,-
2012/1/7,黄河                          ,高村                          ,58.73,970,-
2012/1/7,黄河                          ,孙口                          ,44.05,760,-
2012/1/7,大汶河                        ,戴村坝,-,-,-
2012/1/7,东平湖                        ,东平湖老湖蓄水量,42.81,(5.09)亿,-
2012/1/7,大汶河                        ,出湖闸,-,-,-
2012/1/7,黄河                          ,艾山                          ,37.28,710,-
2012/1/7,黄河                          ,泺口                          ,26.24,780,-
2012/1/7,黄河                          ,利津                          ,9.93,620,-
2012/1/8,黄河                          ,唐乃亥                        ,2670.82,255,-
2012/1/8,黄河                          ,龙羊峡入库,-,179,-
2012/1/8,黄河                          ,龙羊峡蓄水量,2585.25,(194)亿,-
2012/1/8,黄河                          ,龙羊峡出库,-,455,-
2012/1/8,黄河                          ,刘家峡入库,-,733,-
2012/1/8,黄河                          ,刘家峡蓄水量,1726.16,(29.4)亿,-
2012/1/8,黄河                          ,刘家峡出库,-,485,-
2012/1/8,黄河                          ,兰州                          ,1511.26,626,-
2012/1/8,黄河                          ,下河沿                        ,1229.37,601,-
2012/1/8,黄河                          ,石嘴山                        ,1085.76,700,-
2012/1/8,黄河                          ,巴彦高勒                      ,1052.72,504,-
2012/1/8,黄河                          ,三湖河口                      ,1018.51,440,-
2012/1/8,黄河                          ,包头                          ,-,-,-
2012/1/8,黄河                          ,头道拐                        ,987.11,335,-
2012/1/8,黄河                          ,万家寨蓄水量,964.56,(1.57)亿,-
2012/1/8,黄河                          ,万家寨上出库,-,252,-
2012/1/8,黄河                          ,万家寨下                      ,898.23,252,-
2012/1/8,黄河                          ,府谷                          ,808.76,650,-
2012/1/8,黄河                          ,吴堡                          ,635.94,365,*22.6
2012/1/8,黄河                          ,龙门                          ,380.9,166,*42.6
2012/1/8,汾河                          ,河津                          ,370.96,20.7,*0.661
2012/1/8,北洛河                        ,状头                          ,361.68,14.1,-
2012/1/8,泾河                          ,张家山                        ,420.27,1.6,-
2012/1/8,渭河                          ,咸阳                          ,381.18,66,-
2012/1/8,渭河                          ,华县(二)                      ,334.43,127,*11.5
2012/1/8,黄河                          ,潼关                          ,324.85,345,*22.4
2012/1/8,黄河                          ,史家滩蓄水量,317.62,(4.59)亿,-
2012/1/8,黄河                          ,三门峡                        ,272.46,184,*29.1
2012/1/8,黄河                          ,小浪底上蓄水量,264.16,(74.3)亿,-
2012/1/8,黄河                          ,小浪底                        ,134.19,1000,*77.6
2012/1/8,伊河                          ,东湾                          ,-,-,-
2012/1/8,伊河                          ,陆浑坝上蓄水量,318.3,(6.18)亿,-
2012/1/8,伊河                          ,陆浑坝上出库,-,-,-
2012/1/8,伊河                          ,龙门镇                        ,148,55,-
2012/1/8,洛河                          ,卢氏                          ,-,-,-
2012/1/8,洛河                          ,故县水库蓄水量,532.21,(6.21)亿,-
2012/1/8,洛河                          ,故县水库出库,-,-,-
2012/1/8,洛河                          ,长水（二）                    ,379.06,91.3,-
2012/1/8,洛河                          ,白马寺                        ,113.8,89.8,-
2012/1/8,伊洛河                        ,黑石关                        ,103.98,108,-
2012/1/8,丹河                          ,山路坪                        ,-,-,-
2012/1/8,沁河                          ,五龙口                        ,-,-,-
2012/1/8,沁河                          ,武陟                          ,100.16,30,-
2012/1/8,黄河                          ,花园口                        ,89.24,1000,-
2012/1/8,黄河                          ,夹河滩                        ,72.63,980,-
2012/1/8,黄河                          ,高村                          ,58.72,960,-
2012/1/8,黄河                          ,孙口                          ,43.89,666,-
2012/1/8,大汶河                        ,戴村坝,-,-,-
2012/1/8,东平湖                        ,东平湖老湖蓄水量,42.81,(5.09)亿,-
2012/1/8,大汶河                        ,出湖闸,-,-,-
2012/1/8,黄河                          ,艾山                          ,37.4,860,-
2012/1/8,黄河                          ,泺口                          ,26.49,800,-
2012/1/8,黄河                          ,利津                          ,9.95,630,-
2012/1/9,黄河                          ,唐乃亥                        ,2670.75,232,-
2012/1/9,黄河                          ,龙羊峡入库,-,226,-
2012/1/9,黄河                          ,龙羊峡蓄水量,2585.18,(193)亿,-
2012/1/9,黄河                          ,龙羊峡出库,-,504,-
2012/1/9,黄河                          ,刘家峡入库,-,488,-
2012/1/9,黄河                          ,刘家峡蓄水量,1726.17,(29.4)亿,-
2012/1/9,黄河                          ,刘家峡出库,-,474,-
2012/1/9,黄河                          ,兰州                          ,1510.78,407,-
2012/1/9,黄河                          ,下河沿                        ,1229.24,534,-
2012/1/9,黄河                          ,石嘴山                        ,1085.76,700,-
2012/1/9,黄河                          ,巴彦高勒                      ,1052.69,494,-
2012/1/9,黄河                          ,三湖河口                      ,1018.53,450,-
2012/1/9,黄河                          ,包头                          ,-,-,-
2012/1/9,黄河                          ,头道拐                        ,987.15,349,-
2012/1/9,黄河                          ,万家寨蓄水量,965.78,(1.74)亿,-
2012/1/9,黄河                          ,万家寨上出库,-,256,-
2012/1/9,黄河                          ,万家寨下                      ,898.24,256,-
